SNo,DAY,School,SchoolType,StartTime,AvgMaxDailyTemp,AvgMinDailyTemp,AvgIndoorRelativeHumidity,IndoorTempDuringSurvey,Grade,Age,Gender,FormalClothing,Pant,Trackpant,Halfshirt,Blazer,Jacket,Skirt,FullShirt,HalfSweater,Tshirt,Socks,Thermal,Vest,Shoes,FullSweater,Underwear,SwC,TSV,TPV,TA,TCV,TSL,MC
1065,2,3,1,2,18.4,8.2,73,13,4,9,1,1,0.24,0,0.19,0.44,0,0,0,0,0,0.03,0,0.14,0.02,0.36,0.03,2,0,1,1,2,1,4
1066,2,3,1,2,18.4,8.2,73,13,4,11,1,1,0.24,0,0.19,0.44,0,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,0,1,2,2,4
1067,2,3,1,2,18.4,8.2,73,13,4,10,1,1,0.24,0,0,0.44,0,0,0,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,2,2,4
1068,2,3,1,2,18.4,8.2,73,13,4,10,1,1,0.24,0,0,0.44,0,0,0,0.22,0.17,0.03,0,0,0.02,0.36,0.03,2,0,0,1,3,3,4
1069,2,3,1,2,18.4,8.2,68.3,13,5,11,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,3,2,4
1070,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0,0.03,2,0,0,1,3,2,1
1071,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,3,3,4
1072,2,3,1,2,18.4,8.2,68.3,12.8,5,11,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,3,-1,1,1,1,2,1
1073,2,3,1,2,18.4,8.2,68.3,12.8,5,11,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0.36,0.03,2,0,0,1,3,3,4
1074,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0.14,0.02,0,0.03,2,-1,1,1,2,2,4
1075,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1,0.24,0,0,0.44,0,0.25,0,0.22,0,0.03,0.17,0.14,0.02,0.36,0.03,2,-1,0,1,1,1,4
1076,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,3,2,1
1077,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0,0.02,0,0.03,2,0,0,1,3,3,4
1078,2,3,1,2,18.4,8.2,68.3,12.8,5,10,1,1,0.24,0,0,0.44,0,0,0,0,0,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,2,2,2
1079,2,3,1,2,18.4,8.2,68.3,12.8,5,12,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0.17,0,0.02,0,0.03,2,0,1,1,2,2,4
1080,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,-1,2,1,2,2,4
1081,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0,0.02,0.36,0.03,2,0,0,1,2,2,4
1082,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0,0.03,2,0,0,0,2,2,1
1083,2,3,1,2,18.4,8.2,68.3,12.8,5,10,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0.17,0,0.02,0,0.03,2,0,0,1,2,3,1
1084,2,3,1,2,18.4,8.2,68.3,12.8,5,12,0,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0.17,0,0.02,0,0.03,1,-1,1,1,3,3,4
1085,2,3,1,2,18.4,8.2,68.3,12.8,5,10,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0,0.03,2,-2,2,1,2,1,4
1086,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,2,1,4
1087,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,3,3,1
1088,2,3,1,2,18.4,8.2,68.3,12.8,5,11,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,1,1,3,3,4
1089,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0,0,0.02,0,0.03,2,0,0,1,3,3,4
1090,2,3,1,2,18.4,8.2,68.3,12.8,5,11,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0,0.03,2,0,0,0,1,2,3
1091,2,3,1,2,18.4,8.2,68.3,12.8,5,10,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,3,3,4
1092,2,3,1,2,18.4,8.2,68.3,12.8,5,10,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,2,2,4
1093,2,3,1,2,18.4,8.2,68.3,12.8,5,11,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,3,-1,1,1,1,1,4
1094,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0.36,0.03,2,0,0,1,3,2,4
1095,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0,0,0.02,0,0.03,2,0,0,1,2,2,1
1096,2,3,1,2,18.4,8.2,68.3,12.8,5,11,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0,0,0.02,0,0.03,2,0,0,1,3,3,1
1097,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,1,2,4
1098,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,0,1,3,3,4
1099,2,3,1,2,18.4,8.2,68.3,12.8,5,10,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,3,3,4
1100,2,3,1,2,18.4,8.2,68.3,12.8,5,9,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0,0.14,0.02,0.36,0.03,2,-1,1,1,1,2,4
1101,2,3,1,2,18.4,8.2,68.3,12.8,5,10,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0,0.14,0.02,0,0.03,2,0,0,1,2,2,4
1102,2,3,1,2,18.4,8.2,68.3,12.8,5,11,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0,0.02,0.36,0.03,1,-2,2,1,2,2,4
1103,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,2,2,4
1104,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,2,2,4
1105,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,2,4
1106,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0.14,0.02,0.36,0.03,2,-1,1,1,2,2,4
1107,2,3,1,2,18.4,8.2,68.3,12.8,5,10,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0.17,0,0.02,0.36,0.03,2,-1,1,1,2,1,4
1108,2,3,1,2,18.4,8.2,68.3,12.8,5,12,0,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0,0.02,0.36,0.03,2,0,0,1,3,3,4
1109,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0.17,0.14,0.02,0,0.03,2,-1,1,1,3,2,4
1110,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0,0.03,2,0,1,1,3,2,4
1111,2,3,1,2,18.4,8.2,68.3,12.8,5,11,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,2,3,1
1112,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,2,3,4
1113,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,2,2,4
1114,2,3,1,2,18.4,8.2,68.3,12.8,5,10,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0,0,0.02,0,0.03,2,0,0,1,3,3,1
1115,3,3,1,1,18.4,8.2,62.3,12.8,3,9,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0,0,0.02,0,0.03,2,-1,1,1,3,1,4
1116,3,3,1,1,21.2,5.6,62.3,14,3,8,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,0,1,2,2,4
1117,3,3,1,1,21.2,5.6,62.3,14,3,8,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,-1,1,1,2,2,4
1118,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0,0.14,0.02,0,0.03,2,-2,2,1,2,2,4
1119,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,2,1,4
1120,3,3,1,1,21.2,5.6,62.3,14,3,7,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0.14,0.02,0.36,0.03,1,-1,1,1,2,2,4
1121,3,3,1,1,21.2,5.6,62.3,14,3,8,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0.36,0.03,2,-2,2,1,1,2,4
1122,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1,0.24,0,0.19,0.44,0,0,0,0,0.17,0.03,0,0,0.02,0.36,0.03,2,-2,2,1,2,3,4
1123,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1,0.24,0,0.19,0.44,0,0,0,0.22,0.17,0.03,0,0.14,0.02,0,0.03,2,0,1,1,2,2,4
1124,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,1,2,4
1125,3,3,1,1,21.2,5.6,62.3,14,3,7,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,0,1,1,3,4
1126,3,3,1,1,21.2,5.6,62.3,14,3,10,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0,0.14,0.02,0,0.03,2,-1,1,1,2,3,4
1127,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,3,2,4
1128,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0,0.02,0.36,0.03,1,1,-1,0,-2,-1,4
1129,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0.14,0.02,0,0.03,3,-1,2,1,2,1,4
1130,3,3,1,1,21.2,5.6,62.3,14,3,8,1,1,0.24,0,0.19,0.44,0,0,0,0.22,0,0.03,0.17,0,0.02,0,0.03,2,-1,1,1,2,3,4
1131,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1,0.24,0,0.19,0.44,0,0,0,0,0,0.03,0,0.14,0.02,0.36,0.03,2,-1,1,1,1,1,4
1132,3,3,1,1,21.2,5.6,62.3,14,3,8,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0,0.14,0.02,0,0.03,2,0,0,1,2,2,4
1133,3,3,1,1,21.2,5.6,62.3,14,3,10,0,1,0.24,0,0.19,0.44,0,0,0,0.22,0,0.03,0,0,0.02,0,0.03,2,-2,1,1,2,3,4
1134,3,3,1,1,21.2,5.6,62.3,14,3,9,0,1,0.24,0,0.19,0.44,0,0,0,0,0,0.03,0,0.14,0.02,0.36,0.03,2,0,1,1,2,1,4
1135,3,3,1,1,21.2,5.6,62.3,14,3,7,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0.14,0.02,0.36,0.03,2,0,1,1,2,2,4
1136,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,3,2,4
1137,3,3,1,1,21.2,5.6,62.3,14,3,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0.14,0.02,0.36,0.03,2,1,-1,1,2,2,4
1138,3,3,1,1,21.2,5.6,62.3,14,3,9,0,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0,0.14,0.02,0.36,0.03,2,-1,1,1,1,2,4
1139,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0,0.14,0.02,0,0.03,2,0,0,1,2,2,4
1140,3,3,1,1,21.2,5.6,62.3,14,3,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0,0.02,0.36,0.03,1,-2,2,1,2,2,4
1141,3,3,1,1,21.2,5.6,62.3,14,3,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,2,2,4
1142,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,2,2,4
1143,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,2,4
1144,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0.14,0.02,0.36,0.03,1,1,-1,1,2,2,4
1145,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1,0.24,0,0.19,0.44,0,0,0,0.22,0,0.03,0,0.14,0.02,0,0.03,2,0,0,1,3,2,4
1146,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1,0.24,0,0,0.44,0,0,0,0,0,0.03,0,0,0.02,0.36,0.03,2,0,0,1,2,2,4
1147,3,3,1,1,21.2,5.6,62.3,14,3,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,3,2,4
1148,3,3,1,1,21.2,5.6,62.3,14,3,7,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,0,1,1,3,2,4
1149,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0.17,0.14,0.02,0,0.03,2,-2,2,1,3,2,4
1150,3,3,1,1,21.2,5.6,62.3,14,3,9,0,1,0.24,0,0,0.44,0,0,0.25,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,-1,2,1,1,2,4
1151,3,3,1,1,21.2,5.6,62.3,14,3,8,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,2,4
1152,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0.36,0.03,1,-2,2,1,3,2,4
1153,3,3,1,1,21.2,5.6,62.3,14,3,7,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,0,1,1,1,2,4
1154,3,3,1,1,21.2,5.6,62.3,14,3,8,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0.14,0.02,0.36,0.03,2,0,0,0,-2,-2,4
1155,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0,0,0.02,0,0.03,2,0,1,1,2,3,4
1156,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1,0.24,0,0.19,0.44,0,0,0,0,0.17,0.03,0.17,0,0.02,0.36,0.03,2,0,1,1,3,2,4
1157,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,3,2,4
1158,3,3,1,1,21.2,5.6,62.3,14,3,7,0,1,0.24,0,0.19,0.44,0,0,0,0,0,0.03,0,0.14,0.02,0.36,0.03,2,0,1,1,2,2,1
1159,3,3,1,1,21.2,5.6,62.3,14,3,8,1,1,0.24,0,0,0.44,0,0,0,0,0.17,0.03,0,0,0.02,0.36,0.03,2,0,1,0,-3,-2,1
1160,3,3,1,1,21.2,5.6,62.3,14,3,10,0,1,0.24,0,0.19,0.44,0,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,0,1,2,2,4
1161,3,3,1,1,21.2,5.6,62.3,14,3,9,0,1,0.24,0,0,0.44,0,0,0,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,2,2,4
1162,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1,0.24,0,0,0.44,0,0,0,0.22,0.17,0.03,0,0,0.02,0.36,0.03,2,0,0,1,3,3,4
1163,3,3,1,2,21.2,5.6,61.4,14,4,9,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0.17,0.03,0.17,0,0.02,0,0.03,2,0,0,0,2,2,4
1164,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0,0.03,2,0,0,1,2,2,4
1165,3,3,1,2,21.2,5.6,61.4,14,4,11,0,1,0.24,0,0,0.44,0,0,0,0.22,0,0.03,0,0.14,0.02,0,0.03,2,-1,1,1,3,2,4
1166,3,3,1,2,21.2,5.6,61.4,14,4,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0.14,0.02,0,0.03,3,-1,1,1,2,3,1
1167,3,3,1,2,21.2,5.6,61.4,14,4,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0.14,0.02,0.36,0.03,2,-1,1,1,2,2,4
1168,3,3,1,2,21.2,5.6,61.4,14,4,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0,0.03,2,0,0,1,2,2,4
1169,3,3,1,2,21.2,5.6,61.4,14,4,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0.17,0,0.02,0,0.03,3,-1,1,1,2,2,4
1170,3,3,1,2,21.2,5.6,61.4,14,4,10,0,1,0.24,0,0,0.44,0,0,0.25,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,3,0,1,1,3,3,4
1171,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0.14,0.02,0.36,0.03,2,-1,1,1,1,2,4
1172,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0,0.02,0,0.03,2,0,0,1,2,2,4
1173,3,3,1,2,21.2,5.6,61.4,14,4,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0.14,0.02,0.36,0.03,1,-1,1,1,2,3,4
1174,3,3,1,2,21.2,5.6,61.4,14,4,10,0,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0,0.02,0,0.03,2,0,0,1,3,3,4
1175,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1,0.24,0,0,0.44,0,0,0,0,0,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,2,2,4
1176,3,3,1,2,21.2,5.6,61.4,14,4,9,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0.17,0,0.02,0,0.03,2,0,1,1,2,2,4
1177,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,-1,2,1,2,2,4
1178,3,3,1,2,21.2,5.6,61.4,14,4,10,0,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0,0.02,0.36,0.03,2,0,0,1,2,2,4
1179,3,3,1,2,21.2,5.6,61.4,14,4,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0,0.03,2,0,0,0,2,2,1
1180,3,3,1,2,21.2,5.6,61.4,14,4,9,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0.17,0,0.02,0,0.03,2,0,0,1,2,3,1
1181,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0.17,0,0.02,0,0.03,1,-1,1,1,3,3,4
1182,3,3,1,2,21.2,5.6,61.4,14,4,11,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0,0.03,2,-2,2,1,2,1,4
1183,3,3,1,2,21.2,5.6,61.4,14,4,10,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,2,1,4
1184,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,3,3,1
1185,3,3,1,2,21.2,5.6,61.4,14,4,11,0,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,1,1,3,3,4
1186,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0,0,0.02,0,0.03,2,0,0,1,3,3,4
1187,3,3,1,2,21.2,5.6,61.4,14,4,11,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0,0.03,2,0,0,0,1,2,3
1188,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,3,3,4
1189,3,3,1,2,21.2,5.6,61.4,14,4,11,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,2,2,4
1190,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,3,-1,1,1,1,1,4
1191,3,3,1,2,21.2,5.6,61.4,14,4,10,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,-1,1,1,2,3,4
1192,3,3,1,2,21.2,5.6,61.4,14,4,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0.36,0.03,2,0,1,1,2,2,4
1193,3,3,1,2,21.2,5.6,61.4,14,4,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0,0.02,0.36,0.03,3,-2,1,1,2,3,4
1194,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0.17,0.14,0.02,0,0.03,2,-1,1,1,2,2,4
1195,3,3,1,2,21.2,5.6,61.4,14,4,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0.17,0,0.02,0.36,0.03,2,-1,1,1,2,2,4
1196,3,3,1,2,21.2,5.6,61.4,14,4,11,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,3,3,3
1197,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0,0.03,1,0,1,1,3,2,4
1198,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,3,3,4
1199,3,3,1,2,21.2,5.6,61.4,14,4,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,3,3,1
1200,3,3,1,2,21.2,5.6,61.4,14,4,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,1,0,1,1,3,3,3
1201,3,3,1,2,21.2,5.6,61.4,14,4,10,0,1,0.24,0,0.19,0.44,0,0,0,0,0,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,2,3,4
1202,3,3,1,2,21.2,5.6,61.4,14,4,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0.14,0.02,0.36,0.03,2,-1,2,1,3,3,4
1203,3,3,1,2,21.2,5.6,61.4,14,4,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,0,0,1,2,4
1204,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0,0.03,2,0,0,1,3,3,4
1205,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0,0.03,2,0,0,1,2,2,3
1206,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,2,2,1
1207,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0.14,0.02,0.36,0.03,2,-1,1,1,2,2,4
1208,3,3,1,2,21.2,5.6,61.4,14,4,10,0,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0.17,0,0.02,0.36,0.03,2,-1,1,1,2,1,4
1209,3,3,1,2,21.2,5.6,61.4,14,4,10,0,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0,0.02,0.36,0.03,2,0,0,1,3,3,4
1210,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0.17,0.14,0.02,0,0.03,2,-1,1,1,3,2,4
