SNo,DAY,School,SchoolType,StartTime,AvgMaxDailyTemp,AvgMinDailyTemp,AvgIndoorRelativeHumidity,IndoorTempDuringSurvey,Grade,Age,Gender,TotalCLOwithChair,TSV,TPV,TA,TCV,TSL,MC,SwC
846,1,3,1,1,22.4,10.1,49.9,16.7,3,8,0,1.52,-2,1,1,3,3,4,2
847,1,3,1,1,22.4,10.1,49.9,16.7,3,8,0,1.5,0,0,1,3,3,1,2
848,1,3,1,1,22.4,10.1,49.9,16.7,3,9,1,1.38,0,1,1,2,2,4,1
849,1,3,1,1,22.4,10.1,49.9,16.7,3,9,0,1.52,-1,1,1,2,2,4,2
850,1,3,1,1,22.4,10.1,49.9,16.7,3,8,0,1.55,0,0,1,3,2,4,2
851,1,3,1,1,22.4,10.1,49.9,16.7,3,9,1,1.77,0,1,1,2,2,4,2
852,1,3,1,1,22.4,10.1,49.9,16.7,3,9,1,1.58,1,0,1,3,2,4,2
853,1,3,1,1,22.4,10.1,49.9,16.7,3,7,1,1.63,0,0,1,3,3,1,2
854,1,3,1,1,22.4,10.1,49.9,16.7,3,9,1,1.69,0,0,1,2,1,4,2
855,1,3,1,1,22.4,10.1,49.9,16.7,3,9,0,1.72,0,1,1,2,2,1,2
856,1,3,1,1,22.4,10.1,49.9,16.7,3,8,1,1.55,0,1,1,1,2,4,2
857,1,3,1,1,22.4,10.1,49.9,16.7,3,9,1,1.36,-2,2,1,2,2,4,2
858,1,3,1,1,22.4,10.1,49.9,16.7,3,9,1,1.38,0,0,1,1,1,4,2
859,1,3,1,1,22.4,10.1,49.9,16.7,3,9,1,1.69,0,0,1,3,3,4,2
860,1,3,1,1,22.4,10.1,49.9,16.7,3,6,0,1.33,-1,0,1,2,2,4,2
861,1,3,1,1,22.4,10.1,49.9,16.7,3,8,0,1.38,0,0,1,3,3,4,2
862,1,3,1,1,22.4,10.1,49.9,16.7,3,8,0,1.52,0,0,1,3,3,4,2
863,1,3,1,1,22.4,10.1,49.9,16.7,3,8,1,1.55,0,0,1,3,3,4,2
864,1,3,1,1,22.4,10.1,49.9,16.7,3,10,1,1.38,0,2,1,2,1,4,2
865,1,3,1,1,22.4,10.1,49.9,16.7,3,9,0,1.52,0,1,1,3,2,4,2
866,1,3,1,1,22.4,10.1,49.9,16.7,3,9,0,1.36,0,0,1,2,2,4,2
867,1,3,1,1,22.4,10.1,49.9,16.7,3,8,1,1.16,0,0,1,3,2,4,2
868,1,3,1,1,22.4,10.1,49.9,16.7,3,9,0,1.36,0,0,1,1,2,4,2
869,1,3,1,1,22.4,10.1,49.9,16.7,3,8,1,1.55,0,0,1,2,2,4,2
870,1,3,1,1,22.4,10.1,49.9,16.7,3,6,0,1.38,-1,2,1,3,2,4,2
871,1,3,1,1,22.4,10.1,49.9,16.7,3,7,0,1.69,-1,1,1,2,2,1,2
872,1,3,1,1,22.4,10.1,49.9,16.7,3,8,0,1.41,0,2,1,2,3,4,2
873,1,3,1,1,22.4,10.1,49.9,16.7,3,9,0,1.38,0,2,1,3,3,4,2
874,1,3,1,1,22.4,10.1,49.9,16.7,3,9,1,1.55,0,1,1,3,2,4,2
875,1,3,1,1,22.4,10.1,49.9,16.7,3,9,0,1.16,0,1,1,3,3,4,2
876,1,3,1,1,22.4,10.1,49.9,16.7,3,7,0,1.38,0,0,1,3,3,4,2
877,1,3,1,1,22.4,10.1,49.9,16.7,3,9,0,1.63,0,1,1,3,3,1,2
878,1,3,1,1,22.4,10.1,49.9,16.7,3,8,0,1.32,0,1,1,2,3,1,2
879,1,3,1,1,22.4,10.1,49.9,16.7,3,10,0,1.41,0,1,1,3,3,4,2
880,1,3,1,1,22.4,10.1,49.9,16.7,3,8,1,1.52,0,0,1,3,2,1,2
881,1,3,1,1,22.4,10.1,49.9,16.7,3,9,1,1.69,0,0,1,3,3,4,2
882,1,3,1,1,22.4,10.1,49.9,16.7,3,8,0,1.69,0,1,1,3,2,4,2
883,1,3,1,1,22.4,10.1,49.9,16.7,3,9,1,1.19,0,1,1,3,3,4,2
884,1,3,1,1,22.4,10.1,49.9,16.7,3,8,0,1.38,0,0,1,3,3,4,2
885,1,3,1,1,22.4,10.1,49.9,16.7,3,7,1,1.52,0,0,1,3,3,4,2
886,1,3,1,1,22.4,10.1,49.9,16.7,3,8,1,1.55,-2,2,0,1,1,4,2
887,1,3,1,1,22.4,10.1,49.9,16.7,3,9,0,1.69,0,0,1,2,3,4,2
888,1,3,1,2,22.4,10.1,48.6,16.7,4,8,0,1.69,0,0,1,3,2,4,2
889,1,3,1,2,22.4,10.1,48.6,17,4,9,0,1.55,-1,1,1,2,2,4,2
890,1,3,1,2,22.4,10.1,48.6,17,4,10,0,1.55,0,0,1,3,3,4,2
891,1,3,1,2,22.4,10.1,48.6,17,4,10,0,1.69,-2,2,1,3,2,4,2
892,1,3,1,2,22.4,10.1,48.6,17,4,9,0,1.5,0,0,1,3,2,4,2
893,1,3,1,2,22.4,10.1,48.6,17,4,10,1,1.5,0,0,1,3,3,4,2
894,1,3,1,2,22.4,10.1,48.6,17,4,9,1,1.02,0,1,1,1,3,4,3
895,1,3,1,2,22.4,10.1,48.6,17,4,10,1,1.55,0,1,1,2,3,4,2
896,1,3,1,2,22.4,10.1,48.6,17,4,9,1,1.36,0,0,1,3,3,4,2
897,1,3,1,2,22.4,10.1,48.6,17,4,9,1,1.19,0,0,1,3,3,4,2
898,1,3,1,2,22.4,10.1,48.6,17,4,10,1,1.69,0,0,1,3,3,1,2
899,1,3,1,2,22.4,10.1,48.6,17,4,10,1,1.69,0,0,1,3,3,4,2
900,1,3,1,2,22.4,10.1,48.6,17,4,10,1,1.66,0,1,1,2,1,4,2
901,1,3,1,2,22.4,10.1,48.6,17,4,11,0,1.21,-1,1,0,1,1,4,2
902,1,3,1,2,22.4,10.1,48.6,17,4,9,1,1.74,0,0,1,2,2,4,2
903,1,3,1,2,22.4,10.1,48.6,17,4,10,0,1.33,-1,0,1,2,2,4,2
904,1,3,1,2,22.4,10.1,48.6,17,4,9,1,1.69,0,0,1,3,3,4,2
905,1,3,1,2,22.4,10.1,48.6,17,4,11,0,1.69,0,0,1,2,2,4,2
906,1,3,1,2,22.4,10.1,48.6,17,4,10,1,1.24,0,0,1,2,2,4,2
907,1,3,1,2,22.4,10.1,48.6,17,4,11,0,1.72,0,0,1,3,3,4,2
908,1,3,1,2,22.4,10.1,48.6,17,4,11,0,1.55,0,1,1,3,2,4,2
909,1,3,1,2,22.4,10.1,48.6,17,4,9,1,1.55,0,1,1,2,3,1,2
910,1,3,1,2,22.4,10.1,48.6,17,4,10,0,1.69,0,0,1,2,2,4,2
911,1,3,1,2,22.4,10.1,48.6,17,4,10,1,1.69,0,0,1,3,3,4,2
912,1,3,1,2,22.4,10.1,48.6,17,4,11,0,1.5,-2,2,0,1,-1,2,2
913,1,3,1,2,22.4,10.1,48.6,17,4,9,1,1.55,0,0,1,2,3,4,2
914,1,3,1,2,22.4,10.1,48.6,17,4,10,0,1.33,0,0,1,3,3,4,3
915,1,3,1,2,22.4,10.1,48.6,17,4,10,1,1.5,0,0,1,3,3,4,1
916,1,3,1,2,22.4,10.1,48.6,17,4,9,0,1.69,0,0,1,1,3,4,2
917,1,3,1,2,22.4,10.1,48.6,17,4,10,1,1.52,0,0,0,1,1,4,2
918,1,3,1,2,22.4,10.1,48.6,17,4,9,0,1.49,0,1,1,2,2,4,2
919,1,3,1,2,22.4,10.1,48.6,17,4,11,1,1.38,-1,1,1,3,2,4,2
920,1,3,1,2,22.4,10.1,48.6,17,4,10,0,1.16,0,0,1,3,2,4,2
921,1,3,1,2,22.4,10.1,48.6,17,4,10,1,1.68,0,0,1,2,3,4,2
922,1,3,1,2,22.4,10.1,48.6,17,4,10,0,1.52,0,0,1,2,2,4,2
923,1,3,1,2,22.4,10.1,48.6,17,4,10,1,1.38,0,0,1,2,3,4,2
924,1,3,1,2,22.4,10.1,48.6,17,4,9,0,1.69,0,0,1,2,2,4,2
925,1,3,1,2,22.4,10.1,48.6,17,4,10,1,1.69,0,0,1,3,3,4,2
926,1,3,1,2,22.4,10.1,48.6,17,4,10,1,1.69,0,0,1,2,2,3,1
927,1,3,1,2,22.4,10.1,48.6,17,4,10,1,1.55,-1,1,1,2,3,4,2
928,1,3,1,2,22.4,10.1,48.6,17,4,10,1,1.16,0,0,1,2,1,4,2
929,1,3,1,2,22.4,10.1,48.6,17,4,9,0,1.69,-1,1,1,-2,1,4,2
930,1,3,1,2,22.4,10.1,48.6,17,4,10,1,1.77,0,1,1,3,3,1,1
931,1,3,1,2,22.4,10.1,48.6,17,4,9,1,1.69,0,0,1,3,2,4,2
932,1,3,1,2,22.4,10.1,48.6,17,4,10,0,1.69,0,1,1,2,2,4,2
933,1,3,1,2,22.4,10.1,48.6,17,4,10,1,1.38,0,1,1,2,3,4,2
934,1,3,1,2,22.4,10.1,48.6,17,4,9,1,1.16,-1,1,0,-2,-2,4,1
935,1,3,1,3,22.4,10.1,46.3,17,5,10,1,1.33,0,1,1,1,-1,1,3
936,1,3,1,3,22.4,10.1,46.3,17,5,10,1,1.52,0,0,1,3,2,1,2
937,1,3,1,3,22.4,10.1,46.3,17,5,12,1,1.72,0,0,1,2,2,4,2
938,1,3,1,3,22.4,10.1,46.3,17,5,12,1,1.69,-1,1,0,-2,-2,1,2
939,1,3,1,3,22.4,10.1,46.3,17,5,10,0,1.16,1,0,1,3,3,4,1
940,1,3,1,3,22.4,10.1,46.3,17,5,11,0,1.55,0,2,1,3,2,4,2
941,1,3,1,3,22.4,10.1,46.3,17,5,12,0,1.38,-1,1,0,-3,-2,4,2
942,1,3,1,3,22.4,10.1,46.3,17,5,10,0,1.72,-1,1,1,2,3,4,2
943,1,3,1,3,22.4,10.1,46.3,17,5,10,0,1.55,0,0,1,2,2,4,2
944,1,3,1,3,22.4,10.1,46.3,17,5,11,1,1.5,0,0,1,2,1,4,2
945,1,3,1,3,22.4,10.1,46.3,17,5,10,1,1.88,0,0,1,3,2,4,2
946,1,3,1,3,22.4,10.1,46.3,17,5,10,0,1.52,0,0,1,3,3,4,2
947,1,3,1,3,22.4,10.1,46.3,17,5,11,0,1.72,0,1,1,3,3,4,2
948,1,3,1,3,22.4,10.1,46.3,17,5,10,0,1.52,0,0,1,3,3,4,2
949,1,3,1,3,22.4,10.1,46.3,17,5,10,0,1.63,0,1,1,2,2,4,2
950,1,3,1,3,22.4,10.1,46.3,17,5,10,0,1.33,0,0,1,2,2,4,2
951,1,3,1,3,22.4,10.1,46.3,17,5,10,1,1.72,-2,2,1,1,1,1,2
952,1,3,1,3,22.4,10.1,46.3,17,5,12,1,1.21,0,0,1,2,2,4,2
953,1,3,1,3,22.4,10.1,46.3,17,5,11,0,1.33,0,1,1,2,2,1,2
954,1,3,1,3,22.4,10.1,46.3,17,5,11,1,1.77,0,1,1,3,3,4,2
955,1,3,1,3,22.4,10.1,46.3,17,5,11,0,1.19,-1,1,1,1,1,4,2
956,1,3,1,3,22.4,10.1,46.3,17,5,10,0,1.69,0,0,1,2,1,4,2
957,1,3,1,3,22.4,10.1,46.3,17,5,11,0,1.52,-1,0,1,2,2,4,2
958,1,3,1,3,22.4,10.1,46.3,17,5,11,0,1.69,0,0,1,-2,1,4,2
959,1,3,1,3,22.4,10.1,46.3,17,5,10,1,1.55,0,1,1,1,2,4,2
960,1,3,1,3,22.4,10.1,46.3,17,5,11,1,1.38,0,0,0,1,-1,4,2
961,1,3,1,3,22.4,10.1,46.3,17,5,11,0,1.69,0,0,1,3,3,4,2
962,1,3,1,3,22.4,10.1,46.3,17,5,11,1,1.19,0,1,1,1,2,4,2
963,1,3,1,3,22.4,10.1,46.3,17,5,11,0,1.55,0,0,1,2,1,4,2
964,1,3,1,3,22.4,10.1,46.3,17,5,10,1,1.69,0,0,1,1,1,1,2
965,1,3,1,3,22.4,10.1,46.3,17,5,11,0,1.72,0,1,1,2,1,1,2
966,1,3,1,3,22.4,10.1,46.3,17,5,10,1,1.58,0,1,1,2,2,4,2
967,1,3,1,3,22.4,10.1,46.3,17,5,11,1,1.49,0,0,1,2,1,1,2
968,1,3,1,3,22.4,10.1,46.3,17,5,11,1,1.72,0,1,1,2,3,1,2
969,1,3,1,3,22.4,10.1,46.3,17,5,11,1,1.69,-2,2,1,3,2,4,2
970,1,3,1,3,22.4,10.1,46.3,17,5,11,1,1.69,0,0,1,2,1,4,2
971,1,3,1,3,22.4,10.1,46.3,17,5,10,0,1.69,0,0,1,2,2,1,2
972,1,3,1,3,22.4,10.1,46.3,17,5,11,1,1.69,-1,1,0,1,1,4,2
973,1,3,1,3,22.4,10.1,46.3,17,5,10,0,1.33,0,0,1,3,3,4,2
974,1,3,1,3,22.4,10.1,46.3,17,5,10,1,1.69,-1,1,0,-1,1,4,2
975,1,3,1,3,22.4,10.1,46.3,17,5,10,0,1.55,0,1,1,2,2,4,2
976,1,3,1,3,22.4,10.1,46.3,17,5,10,0,1.55,0,1,1,2,2,4,2
977,1,3,1,3,22.4,10.1,46.3,17,5,10,1,1.55,0,1,1,2,3,4,2
978,1,3,1,3,22.4,10.1,46.3,17,5,11,0,1.55,0,1,1,2,1,1,2
979,1,3,1,3,22.4,10.1,46.3,17,5,11,1,1.38,0,0,1,2,2,4,2
980,2,3,1,1,22.4,10.1,74.2,17,3,9,1,1.58,0,0,0,2,2,4,2
981,2,3,1,1,18.4,8.2,74.2,12.9,3,7,1,1.41,0,0,1,2,2,4,2
982,2,3,1,1,18.4,8.2,74.2,12.9,3,10,1,1.38,-1,1,1,3,2,4,2
983,2,3,1,1,18.4,8.2,74.2,12.9,3,9,1,1.33,-1,1,1,2,3,1,3
984,2,3,1,1,18.4,8.2,74.2,12.9,3,9,1,1.52,-1,1,1,2,2,4,2
985,2,3,1,1,18.4,8.2,74.2,12.9,3,9,1,1.38,0,0,1,2,2,4,2
986,2,3,1,1,18.4,8.2,74.2,12.9,3,8,1,1.36,-1,1,1,2,2,4,3
987,2,3,1,1,18.4,8.2,74.2,12.9,3,8,0,1.72,0,1,1,3,3,4,3
988,2,3,1,1,18.4,8.2,74.2,12.9,3,8,1,1.52,-1,1,1,1,2,4,2
989,2,3,1,1,18.4,8.2,74.2,12.9,3,10,0,1.19,0,0,1,2,2,4,2
990,2,3,1,1,18.4,8.2,74.2,12.9,3,9,0,1.69,-1,1,1,2,3,4,1
991,2,3,1,1,18.4,8.2,74.2,12.9,3,7,0,1.19,0,0,1,3,3,4,2
992,2,3,1,1,18.4,8.2,74.2,12.9,3,8,0,1.08,0,1,1,2,2,4,2
993,2,3,1,1,18.4,8.2,74.2,12.9,3,9,0,1.41,0,1,1,2,2,4,2
994,2,3,1,1,18.4,8.2,74.2,12.9,3,9,0,1.55,-1,2,1,2,2,4,2
995,2,3,1,1,18.4,8.2,74.2,12.9,3,8,0,1.55,-1,1,1,1,1,4,3
996,2,3,1,1,18.4,8.2,74.2,12.9,3,9,0,1.55,-1,1,1,2,3,4,2
997,2,3,1,1,18.4,8.2,74.2,12.9,3,9,1,1.38,0,1,1,2,2,4,2
998,2,3,1,1,18.4,8.2,74.2,12.9,3,7,1,1.55,-2,1,1,2,3,4,3
999,2,3,1,1,18.4,8.2,74.2,12.9,3,8,1,1.55,-1,1,1,2,2,4,2
1000,2,3,1,1,18.4,8.2,74.2,12.9,3,9,1,1.72,-1,1,1,2,2,4,2
1001,2,3,1,1,18.4,8.2,74.2,12.9,3,9,1,1.52,0,0,1,3,3,4,2
1002,2,3,1,1,18.4,8.2,74.2,12.9,3,9,0,1.19,0,1,1,3,2,4,1
1003,2,3,1,1,18.4,8.2,74.2,12.9,3,7,1,1.77,0,0,1,3,3,4,2
1004,2,3,1,1,18.4,8.2,74.2,12.9,3,9,1,1.55,0,0,1,3,3,1,2
1005,2,3,1,1,18.4,8.2,74.2,12.9,3,8,1,1.55,0,1,1,3,3,4,1
1006,2,3,1,1,18.4,8.2,74.2,12.9,3,8,1,1.63,0,0,1,2,3,4,2
1007,2,3,1,1,18.4,8.2,74.2,12.9,3,9,1,1.52,-1,2,1,3,3,4,2
1008,2,3,1,1,18.4,8.2,74.2,12.9,3,9,1,1.24,0,0,1,3,3,4,2
1009,2,3,1,1,18.4,8.2,74.2,12.9,3,9,0,1.19,0,0,0,1,2,4,2
1010,2,3,1,1,18.4,8.2,74.2,12.9,3,8,1,1.55,0,0,1,3,3,4,2
1011,2,3,1,1,18.4,8.2,74.2,12.9,3,8,0,1.55,0,0,1,2,2,4,2
1012,2,3,1,1,18.4,8.2,74.2,12.9,3,7,0,1.55,-1,1,1,1,1,4,3
1013,2,3,1,1,18.4,8.2,74.2,12.9,3,8,1,1.55,-1,1,1,2,3,4,2
1014,2,3,1,1,18.4,8.2,74.2,12.9,3,8,0,1.38,0,1,1,2,2,4,2
1015,2,3,1,1,18.4,8.2,74.2,12.9,3,9,1,1.72,-1,1,1,2,2,4,2
1016,2,3,1,1,18.4,8.2,74.2,12.9,3,8,0,1.52,0,0,1,3,3,4,2
1017,2,3,1,1,18.4,8.2,74.2,12.9,3,7,0,1.19,0,1,1,3,2,4,1
1018,2,3,1,1,18.4,8.2,74.2,12.9,3,8,1,1.77,0,0,1,3,3,4,2
1019,2,3,1,1,18.4,8.2,74.2,12.9,3,10,0,1.55,0,0,1,3,3,1,2
1020,2,3,1,1,18.4,8.2,74.2,12.9,3,9,0,1.55,0,0,1,2,2,4,2
1021,2,3,1,1,18.4,8.2,74.2,12.9,3,9,1,1.55,-1,1,1,2,1,4,2
1022,2,3,1,2,18.4,8.2,73,12.9,4,9,1,1.49,-2,2,1,2,3,4,2
1023,2,3,1,2,18.4,8.2,73,13,4,9,0,1.51,0,1,1,2,2,4,2
1024,2,3,1,2,18.4,8.2,73,13,4,10,0,1.69,0,0,1,1,2,4,2
1025,2,3,1,2,18.4,8.2,73,13,4,10,1,1.36,0,0,1,1,3,4,2
1026,2,3,1,2,18.4,8.2,73,13,4,10,1,1.38,-1,1,1,2,3,4,2
1027,2,3,1,2,18.4,8.2,73,13,4,9,1,1.52,0,0,1,3,2,4,2
1028,2,3,1,2,18.4,8.2,73,13,4,10,1,1.57,1,-1,0,-2,-1,4,1
1029,2,3,1,2,18.4,8.2,73,13,4,11,0,1.33,-1,2,1,2,1,4,3
1030,2,3,1,2,18.4,8.2,73,13,4,9,1,1.52,0,0,0,-2,-2,4,2
1031,2,3,1,2,18.4,8.2,73,13,4,9,0,1.24,0,1,1,2,3,4,2
1032,2,3,1,2,18.4,8.2,73,13,4,11,0,1.66,0,1,1,3,2,4,2
1033,2,3,1,2,18.4,8.2,73,13,4,10,1,1.33,0,0,1,3,2,4,2
1034,2,3,1,2,18.4,8.2,73,13,4,11,0,1.71,0,1,1,2,2,1,2
1035,2,3,1,2,18.4,8.2,73,13,4,10,1,1.3,0,1,0,-3,-2,1,2
1036,2,3,1,2,18.4,8.2,73,13,4,9,0,1.27,0,0,1,2,2,4,2
1037,2,3,1,2,18.4,8.2,73,13,4,10,0,1.44,0,0,1,2,2,4,2
1038,2,3,1,2,18.4,8.2,73,13,4,10,1,1.52,1,-1,1,2,2,4,1
1039,2,3,1,2,18.4,8.2,73,13,4,9,1,1.32,0,0,1,3,2,4,2
1040,2,3,1,2,18.4,8.2,73,13,4,10,1,1.13,0,0,1,2,2,4,2
1041,2,3,1,2,18.4,8.2,73,13,4,10,0,1.19,0,0,1,3,3,4,2
1042,2,3,1,2,18.4,8.2,73,13,4,9,1,1.08,0,1,1,2,2,2,2
1043,2,3,1,2,18.4,8.2,73,13,4,9,1,1.41,0,1,1,2,2,4,2
1044,2,3,1,2,18.4,8.2,73,13,4,10,1,1.55,0,0,1,3,3,1,2
1045,2,3,1,2,18.4,8.2,73,13,4,11,0,1.36,0,1,1,3,3,4,2
1046,2,3,1,2,18.4,8.2,73,13,4,10,0,1.24,0,0,1,3,3,4,2
1047,2,3,1,2,18.4,8.2,73,13,4,10,1,1.19,0,0,0,1,2,3,2
1048,2,3,1,2,18.4,8.2,73,13,4,10,1,1.38,0,1,1,2,2,4,2
1049,2,3,1,2,18.4,8.2,73,13,4,10,1,1.55,-2,1,1,2,3,4,3
1050,2,3,1,2,18.4,8.2,73,13,4,10,1,1.55,-1,1,1,2,2,4,2
1051,2,3,1,2,18.4,8.2,73,13,4,10,0,1.72,-1,1,1,2,2,4,2
1052,2,3,1,2,18.4,8.2,73,13,4,10,0,1.52,0,0,1,3,3,2,2
1053,2,3,1,2,18.4,8.2,73,13,4,10,1,1.19,0,1,1,3,2,4,1
1054,2,3,1,2,18.4,8.2,73,13,4,9,0,1.77,0,0,1,3,3,4,2
1055,2,3,1,2,18.4,8.2,73,13,4,10,0,1.55,0,0,1,3,3,1,2
1056,2,3,1,2,18.4,8.2,73,13,4,9,0,1.69,0,0,0,1,2,4,2
1057,2,3,1,2,18.4,8.2,73,13,4,9,0,1.02,0,0,1,3,3,4,2
1058,2,3,1,2,18.4,8.2,73,13,4,10,1,1.02,0,0,1,2,2,2,2
1059,2,3,1,2,18.4,8.2,73,13,4,11,0,1.77,0,0,1,2,2,1,2
1060,2,3,1,2,18.4,8.2,73,13,4,10,1,1.52,-1,1,1,2,2,4,2
1061,2,3,1,2,18.4,8.2,73,13,4,10,0,1.35,-1,1,1,2,3,4,2
1062,2,3,1,2,18.4,8.2,73,13,4,9,1,1.46,-1,1,1,1,1,4,2
1063,2,3,1,2,18.4,8.2,73,13,4,9,1,1.38,0,0,1,2,2,4,2
1064,2,3,1,2,18.4,8.2,73,13,4,10,1,1.18,-2,1,1,2,3,4,2
1065,2,3,1,2,18.4,8.2,73,13,4,9,1,1.46,0,1,1,2,1,4,2
1066,2,3,1,2,18.4,8.2,73,13,4,11,1,1.27,0,0,1,2,2,4,2
1067,2,3,1,2,18.4,8.2,73,13,4,10,1,1.44,0,0,1,2,2,4,2
1068,2,3,1,2,18.4,8.2,73,13,4,10,1,1.52,0,0,1,3,3,4,2
1069,2,3,1,2,18.4,8.2,68.3,13,5,11,1,1.52,0,0,1,3,2,4,2
1070,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1.19,0,0,1,3,2,1,2
1071,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1.33,0,1,1,3,3,4,2
1072,2,3,1,2,18.4,8.2,68.3,12.8,5,11,1,1.55,-1,1,1,1,2,1,3
1073,2,3,1,2,18.4,8.2,68.3,12.8,5,11,1,1.38,0,0,1,3,3,4,2
1074,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1.33,-1,1,1,2,2,4,2
1075,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1.91,-1,0,1,1,1,4,2
1076,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1.69,0,0,1,3,2,1,2
1077,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1.19,0,0,1,3,3,4,2
1078,2,3,1,2,18.4,8.2,68.3,12.8,5,10,1,1.08,0,1,1,2,2,2,2
1079,2,3,1,2,18.4,8.2,68.3,12.8,5,12,1,1.41,0,1,1,2,2,4,2
1080,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1.55,-1,2,1,2,2,4,2
1081,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1.55,0,0,1,2,2,4,2
1082,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1.02,0,0,0,2,2,1,2
1083,2,3,1,2,18.4,8.2,68.3,12.8,5,10,1,1.41,0,0,1,2,3,1,2
1084,2,3,1,2,18.4,8.2,68.3,12.8,5,12,0,1.41,-1,1,1,3,3,4,1
1085,2,3,1,2,18.4,8.2,68.3,12.8,5,10,1,1.19,-2,2,1,2,1,4,2
1086,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1.69,0,0,1,2,1,4,2
1087,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1.55,0,0,1,3,3,1,2
1088,2,3,1,2,18.4,8.2,68.3,12.8,5,11,1,1.36,0,1,1,3,3,4,2
1089,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1.24,0,0,1,3,3,4,2
1090,2,3,1,2,18.4,8.2,68.3,12.8,5,11,1,1.19,0,0,0,1,2,3,2
1091,2,3,1,2,18.4,8.2,68.3,12.8,5,10,1,1.55,0,0,1,3,3,4,2
1092,2,3,1,2,18.4,8.2,68.3,12.8,5,10,1,1.55,0,0,1,2,2,4,2
1093,2,3,1,2,18.4,8.2,68.3,12.8,5,11,1,1.55,-1,1,1,1,1,4,3
1094,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1.38,0,0,1,3,2,4,2
1095,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1.24,0,0,1,2,2,1,2
1096,2,3,1,2,18.4,8.2,68.3,12.8,5,11,1,1.24,0,0,1,3,3,1,2
1097,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1.55,0,1,1,1,2,4,2
1098,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1.36,0,0,1,3,3,4,2
1099,2,3,1,2,18.4,8.2,68.3,12.8,5,10,1,1.33,0,0,1,3,3,4,2
1100,2,3,1,2,18.4,8.2,68.3,12.8,5,9,1,1.74,-1,1,1,1,2,4,2
1101,2,3,1,2,18.4,8.2,68.3,12.8,5,10,1,1.38,0,0,1,2,2,4,2
1102,2,3,1,2,18.4,8.2,68.3,12.8,5,11,1,1.55,-2,2,1,2,2,4,1
1103,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1.52,0,0,1,2,2,4,2
1104,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1.69,0,0,1,2,2,4,2
1105,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1.5,0,0,1,2,2,4,2
1106,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1.52,-1,1,1,2,2,4,2
1107,2,3,1,2,18.4,8.2,68.3,12.8,5,10,1,1.77,-1,1,1,2,1,4,2
1108,2,3,1,2,18.4,8.2,68.3,12.8,5,12,0,1.55,0,0,1,3,3,4,2
1109,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1.55,-1,1,1,3,2,4,2
1110,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1.19,0,1,1,3,2,4,2
1111,2,3,1,2,18.4,8.2,68.3,12.8,5,11,1,1.69,0,0,1,2,3,1,2
1112,2,3,1,2,18.4,8.2,68.3,12.8,5,10,0,1.55,0,0,1,2,3,4,2
1113,2,3,1,2,18.4,8.2,68.3,12.8,5,11,0,1.33,0,1,1,2,2,4,2
1114,2,3,1,2,18.4,8.2,68.3,12.8,5,10,1,1.24,0,0,1,3,3,1,2
1115,3,3,1,1,18.4,8.2,62.3,12.8,3,9,1,1.24,-1,1,1,3,1,4,2
1116,3,3,1,1,21.2,5.6,62.3,14,3,8,1,1.36,0,0,1,2,2,4,2
1117,3,3,1,1,21.2,5.6,62.3,14,3,8,1,1.55,-1,1,1,2,2,4,2
1118,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1.38,-2,2,1,2,2,4,2
1119,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1.72,0,0,1,2,1,4,2
1120,3,3,1,1,21.2,5.6,62.3,14,3,7,1,1.52,-1,1,1,2,2,4,1
1121,3,3,1,1,21.2,5.6,62.3,14,3,8,1,1.38,-2,2,1,1,2,4,2
1122,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1.49,-2,2,1,2,3,4,2
1123,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1.51,0,1,1,2,2,4,2
1124,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1.69,0,0,1,1,2,4,2
1125,3,3,1,1,21.2,5.6,62.3,14,3,7,1,1.36,0,0,1,1,3,4,2
1126,3,3,1,1,21.2,5.6,62.3,14,3,10,1,1.38,-1,1,1,2,3,4,2
